"Age","Gender","Country","Video_Gender","parent","Education","PID","SES","Edu_asp","income_annual","occupation","Trait","Conformity_pref","Trait_why","Why"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Behave",1,"Smart_reason","Cognitive"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Behave",1,"Behave_reason","Normative"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Behave",1,"Grades_reason","Behavioral"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Grades",1,"Smart_reason","Cognitive"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Grades",1,"Behave_reason","Normative"
68,"Female","UK","2","1",1,"N505",7,2,"3","Management, professional, and related,Retired","Grades",1,"Grades_reason","Behavioral"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Smart",1,"Smart_reason","Normative"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Smart",1,"Behave_reason","Behavioral"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Smart",1,"Grades_reason","Null"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Behave",1,"Smart_reason","Normative"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Behave",1,"Behave_reason","Behavioral"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Behave",1,"Grades_reason","Null"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Grades",0,"Smart_reason","Normative"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Grades",0,"Behave_reason","Behavioral"
66,"Female","UK","2","1",1,"N506",3,3,"1","Retired","Grades",0,"Grades_reason","Null"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Smart",0,"Smart_reason","Cognitive"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Smart",0,"Behave_reason","Normative"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Smart",0,"Grades_reason","Cognitive"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Behave",1,"Smart_reason","Cognitive"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Behave",1,"Behave_reason","Normative"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Behave",1,"Grades_reason","Cognitive"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Grades",0,"Smart_reason","Cognitive"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Grades",0,"Behave_reason","Normative"
56,"Female","UK","1","1",3,"N507",6,5,"3","Government","Grades",0,"Grades_reason","Cognitive"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Smart",1,"Smart_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Smart",1,"Behave_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Smart",1,"Grades_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Behave",1,"Smart_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Behave",1,"Behave_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Behave",1,"Grades_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Grades",0,"Smart_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Grades",0,"Behave_reason","Null"
65,"Female","UK","1","1",3,"N508",5,2,"1","Retired","Grades",0,"Grades_reason","Null"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Smart",1,"Smart_reason","Behavioral"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Smart",1,"Behave_reason","Normative"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Smart",1,"Grades_reason","Normative"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Behave",1,"Smart_reason","Behavioral"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Behave",1,"Behave_reason","Normative"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Behave",1,"Grades_reason","Normative"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Grades",1,"Smart_reason","Behavioral"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Grades",1,"Behave_reason","Normative"
61,"Female","UK","1","1",2,"N509",7,3,"4","Management, professional, and related","Grades",1,"Grades_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Smart",1,"Smart_reason","Cognitive"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Smart",1,"Behave_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Smart",1,"Grades_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Behave",1,"Smart_reason","Cognitive"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Behave",1,"Behave_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Behave",1,"Grades_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Grades",1,"Smart_reason","Cognitive"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Grades",1,"Behave_reason","Normative"
55,"Female","UK","1","1",3,"N510",3,2,"1","Other (please specify)","Grades",1,"Grades_reason","Normative"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Smart",1,"Smart_reason","Behavioral"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Smart",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Smart",1,"Grades_reason","Behavioral"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Behave",1,"Smart_reason","Behavioral"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Behave",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Behave",1,"Grades_reason","Behavioral"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Grades",1,"Smart_reason","Behavioral"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Grades",1,"Behave_reason","Normative"
57,"Female","UK","2","1",1,"N511",5,3,"1","Other (please specify)","Grades",1,"Grades_reason","Behavioral"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Smart",0,"Smart_reason","Irrelevant"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Smart",0,"Behave_reason","Personality"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Smart",0,"Grades_reason","Behavioral"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Behave",1,"Smart_reason","Irrelevant"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Behave",1,"Behave_reason","Personality"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Behave",1,"Grades_reason","Behavioral"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Grades",0,"Smart_reason","Irrelevant"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Grades",0,"Behave_reason","Personality"
69,"Female","UK","2","1",1,"N512",6,3,"1","Retired","Grades",0,"Grades_reason","Behavioral"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Smart",1,"Smart_reason","Irrelevant"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Smart",1,"Behave_reason","Behavioral"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Smart",1,"Grades_reason","Personality"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Behave",1,"Smart_reason","Irrelevant"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Behave",1,"Behave_reason","Behavioral"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Behave",1,"Grades_reason","Personality"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Grades",1,"Smart_reason","Irrelevant"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Grades",1,"Behave_reason","Behavioral"
76,"Female","UK","2","1",1,"N513",5,3,"1","Retired","Grades",1,"Grades_reason","Personality"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Smart",0,"Smart_reason","Personality"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Smart",0,"Behave_reason","Normative"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Smart",0,"Grades_reason","Cognitive"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Behave",1,"Smart_reason","Personality"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Behave",1,"Behave_reason","Normative"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Behave",1,"Grades_reason","Cognitive"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Grades",0,"Smart_reason","Personality"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Grades",0,"Behave_reason","Normative"
56,"Female","UK","1","1",4,"N514",8,3,"1","Management, professional, and related","Grades",0,"Grades_reason","Cognitive"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Smart",1,"Smart_reason","Irrelevant"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Smart",1,"Behave_reason","Null"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Smart",1,"Grades_reason","Normative"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Behave",0,"Smart_reason","Irrelevant"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Behave",0,"Behave_reason","Null"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Behave",0,"Grades_reason","Normative"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Grades",1,"Smart_reason","Irrelevant"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Grades",1,"Behave_reason","Null"
65,"Female","UK","2","1",1,"N515",2,3,"1","Retired","Grades",1,"Grades_reason","Normative"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Smart",1,"Smart_reason","Irrelevant"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Smart",1,"Behave_reason","Null"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Smart",1,"Grades_reason","Cognitive"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Behave",0,"Smart_reason","Irrelevant"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Behave",0,"Behave_reason","Null"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Behave",0,"Grades_reason","Cognitive"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Grades",1,"Smart_reason","Irrelevant"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Grades",1,"Behave_reason","Null"
66,"Female","UK","2","1",1,"N516",4,3,"1","Unemployed","Grades",1,"Grades_reason","Cognitive"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Smart",1,"Smart_reason","Normative"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Smart",1,"Behave_reason","Null"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Smart",1,"Grades_reason","Cognitive"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Behave",1,"Smart_reason","Normative"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Behave",1,"Behave_reason","Null"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Behave",1,"Grades_reason","Cognitive"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Grades",1,"Smart_reason","Normative"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Grades",1,"Behave_reason","Null"
71,"Female","UK","2","0",2,"N517",1,2,"1","Retired","Grades",1,"Grades_reason","Cognitive"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Smart",1,"Smart_reason","Normative"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Smart",1,"Behave_reason","Personality"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Smart",1,"Grades_reason","Cognitive"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Behave",1,"Smart_reason","Normative"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Behave",1,"Behave_reason","Personality"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Behave",1,"Grades_reason","Cognitive"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Grades",1,"Smart_reason","Normative"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Grades",1,"Behave_reason","Personality"
30,"Female","NZ","2","1",2,"N52",3,2,"2","Sales and office","Grades",1,"Grades_reason","Cognitive"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Smart",1,"Smart_reason","Cognitive"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Smart",1,"Behave_reason","Normative"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Smart",1,"Grades_reason","Normative"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Behave",1,"Smart_reason","Cognitive"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Behave",1,"Behave_reason","Normative"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Behave",1,"Grades_reason","Normative"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Grades",1,"Smart_reason","Cognitive"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Grades",1,"Behave_reason","Normative"
37,"Male","NZ","1","0",3,"N53",1,5,"1","Unemployed","Grades",1,"Grades_reason","Normative"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Smart",0,"Smart_reason","Irrelevant"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Smart",0,"Behave_reason","Behavioral"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Smart",0,"Grades_reason","Behavioral"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Behave",1,"Smart_reason","Irrelevant"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Behave",1,"Behave_reason","Behavioral"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Behave",1,"Grades_reason","Behavioral"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Grades",0,"Smart_reason","Irrelevant"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Grades",0,"Behave_reason","Behavioral"
75,"Male","NZ","2","0",3,"N54",5,4,"2","Retired","Grades",0,"Grades_reason","Behavioral"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Smart",1,"Smart_reason","Cognitive"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Smart",1,"Behave_reason","Personality"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Smart",1,"Grades_reason","Normative"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Behave",1,"Smart_reason","Cognitive"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Behave",1,"Behave_reason","Personality"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Behave",1,"Grades_reason","Normative"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Grades",1,"Smart_reason","Cognitive"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Grades",1,"Behave_reason","Personality"
63,"Male","NZ","1","0",3,"N55",5,4,"3","Service","Grades",1,"Grades_reason","Normative"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Smart",0,"Smart_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Smart",0,"Behave_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Smart",0,"Grades_reason","Normative"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Behave",1,"Smart_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Behave",1,"Behave_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Behave",1,"Grades_reason","Normative"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Grades",1,"Smart_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Grades",1,"Behave_reason","Cognitive"
70,"Male","NZ","2","1",1,"N56",7,2,"6","Other (please specify)","Grades",1,"Grades_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Smart",1,"Smart_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Smart",1,"Behave_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Smart",1,"Grades_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Behave",1,"Smart_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Behave",1,"Behave_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Behave",1,"Grades_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Grades",1,"Smart_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Grades",1,"Behave_reason","Normative"
53,"Male","NZ","2","1",3,"N57",7,6,"4","Management, professional, and related","Grades",1,"Grades_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Smart",1,"Smart_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Smart",1,"Behave_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Smart",1,"Grades_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Behave",1,"Smart_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Behave",1,"Behave_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Behave",1,"Grades_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Grades",1,"Smart_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Grades",1,"Behave_reason","Normative"
74,"Male","NZ","1","1",3,"N58",8,2,"2","Management, professional, and related","Grades",1,"Grades_reason","Normative"
